,Gene,chromosome,start,CNV (lr) RNA,CNV (baf) RNA,Methylation RNA,CNV (lr) Protein,CNV (baf) Protein,Methylation Protein,CNV (lr) Phospho,CNV (baf) Phospho,Methylation Phospho,Mutation RNA,Mutation Protein,Mutation Phospho
1391,GSS,chr20,34928433,1,0,0,0,0,0,0,0,0,,,
1392,GSTCD,chr4,105708778,0,0,0,0,0,0,0,0,0,,,
1393,GSTM3,chr1,109733932,0,0,1,0,0,1,0,0,1,,,
1394,GSTP1,chr11,67583595,0,0,1,0,0,1,0,0,1,,,
1395,GTF2A1,chr14,81175452,1,0,0,1,0,0,1,0,0,,,
1396,GTF2F1,chr19,6379569,0,0,0,0,0,0,0,0,0,,,
1397,GTF2F2,chr13,45120515,0,0,0,0,0,0,0,0,0,,,
1398,GTF2I,chr7,74657667,1,0,0,1,0,0,1,0,0,,,
1399,GTF3C1,chr16,27459555,1,0,0,1,0,0,1,0,0,,,
1400,GTF3C2,chr2,27325849,0,0,0,0,0,0,0,0,0,,,
1401,GTF3C3,chr2,196763032,0,0,0,0,0,0,0,0,0,,,
1402,GTF3C4,chr9,132670035,1,0,0,1,0,0,1,0,0,,,
1403,GTPBP1,chr22,38705723,1,0,0,1,0,0,1,0,0,,,
1404,GUCY1A2,chr11,106674012,0,0,0,0,0,0,0,0,0,,,
1405,GULP1,chr2,188291669,0,0,0,0,0,0,0,0,0,,,
1406,GYG1,chr3,148991341,0,0,0,0,0,0,0,0,0,,,
1407,GYPC,chr2,126655933,1,0,0,0,0,0,0,0,0,,,
1408,GYS1,chr19,48968125,1,0,0,0,0,0,0,0,0,,,
1409,GZF1,chr20,23362182,1,0,0,1,0,0,1,0,0,,,
1410,H1F0,chr22,37805093,1,0,1,0,0,1,0,0,1,,,
1411,H1FX,chr3,129314771,0,0,0,0,0,0,0,0,0,,,
1412,H2AFX,chr11,119093854,0,0,0,0,0,0,0,0,0,,,
1413,H2AFY,chr5,135333900,1,0,0,1,0,0,1,0,0,,,
1414,H2AFY2,chr10,70052796,0,0,0,0,0,0,0,0,0,,,
1415,H3F3A,chr1,226061851,0,0,0,0,0,0,0,0,0,,,
1416,HAAO,chr2,42767089,1,0,1,1,0,1,1,0,1,,,
1417,HABP4,chr9,96450201,1,1,0,1,1,0,1,1,0,,,
1418,HACE1,chr6,104728093,1,0,0,1,0,0,1,0,0,,,
1419,HACL1,chr3,15560704,1,0,0,1,0,0,1,0,0,,,
1420,HADHA,chr2,26190635,1,0,0,0,0,0,0,0,0,,,
1421,HARS,chr5,140673904,1,0,0,1,0,0,1,0,0,,,
1422,HARS2,chr5,140691426,1,0,0,1,0,0,1,0,0,,,
1423,HAUS6,chr9,19053143,0,0,0,0,0,0,0,0,0,,,
1424,HBP1,chr7,107168961,1,0,0,0,0,0,0,0,0,,,
1425,HBS1L,chr6,134960378,1,0,0,1,0,0,1,0,0,,,
1426,HCFC1,chrX,153947553,0,0,0,0,0,0,0,0,0,,,
1427,HCK,chr20,32052188,1,0,0,1,0,0,1,0,0,,,
1428,HDAC1,chr1,32292086,1,1,0,1,1,0,1,1,0,,,
1429,HDAC10,chr22,50245183,1,0,0,0,0,0,0,0,0,,,
1430,HDAC2,chr6,113933028,1,0,0,1,0,0,1,0,0,,,
1431,HDAC3,chr5,141620876,1,0,0,0,0,0,0,0,0,,,
1432,HDAC4,chr2,239048168,1,0,0,1,0,0,1,0,0,,,
1433,HDAC5,chr17,44076746,0,0,1,0,0,1,0,0,1,,,
1434,HDAC6,chrX,48801377,0,0,0,0,0,0,0,0,0,,,
1435,HDAC7,chr12,47782722,0,0,0,0,0,1,0,0,1,,,
1436,HDGF,chr1,156742107,1,0,0,1,0,0,1,0,0,,,
1437,HDLBP,chr2,241227264,1,0,0,1,1,0,1,1,0,,,
1438,HEATR1,chr1,236549005,1,0,0,1,0,0,1,0,0,,,
1439,HEATR3,chr16,50065941,1,0,0,1,0,0,1,0,0,,,
1440,HEATR5B,chr2,36968383,1,0,0,1,0,0,1,0,0,,,
1441,HEATR6,chr17,60043194,1,0,0,1,0,0,1,0,0,,,
1442,HEBP1,chr12,12974864,1,0,0,1,0,0,1,0,0,,,
1443,HEBP2,chr6,138403531,1,0,0,1,0,0,1,0,0,,,
1444,HECA,chr6,139135112,1,0,0,1,0,0,1,0,0,,,
1445,HECTD1,chr14,31100112,1,0,0,0,0,0,0,0,0,,,
1446,HECW1,chr7,43112599,0,0,0,0,0,0,0,0,0,,,
1447,HECW2,chr2,196189099,0,0,0,0,0,0,0,0,0,,,
1448,HEG1,chr3,124965710,0,0,0,0,0,0,0,0,0,,,
1449,HELZ,chr17,67070438,1,0,0,1,0,0,1,0,0,,,
1450,HERC1,chr15,63608618,1,0,0,1,0,0,1,0,0,,,
1451,HERC2,chr15,28111040,1,0,0,0,0,0,0,0,0,,,
1452,HES1,chr3,194136145,0,0,0,0,0,0,0,0,0,,,
1453,HEXIM1,chr17,45148502,1,0,0,1,0,0,1,0,0,,,
1454,HEXIM2,chr17,45160700,0,0,0,0,0,0,0,0,0,,,
1455,HGS,chr17,81683326,0,0,0,0,0,0,0,0,0,,,
1456,HGSNAT,chr8,43140455,1,0,0,1,0,0,1,0,0,,,
1457,HIBADH,chr7,27525442,1,0,0,1,0,0,1,0,0,,,
1458,HIBCH,chr2,190189735,1,0,0,1,0,0,1,0,0,,,
1459,HIC1,chr17,2054154,0,0,0,0,0,0,0,0,0,,,
1460,HIGD1A,chr3,42784298,1,0,0,1,0,0,1,0,0,,,
1461,HINT1,chr5,131159027,1,0,0,1,0,0,1,0,0,,,
1462,HIP1,chr7,75533300,1,0,0,0,0,0,0,0,0,,,
1463,HIP1R,chr12,122834453,1,0,0,1,0,0,1,0,0,,,
1464,HIPK2,chr7,139561570,0,0,0,0,0,0,0,0,0,,,
1465,HIRA,chr22,19330698,0,0,0,0,0,0,0,0,0,,,
1466,HIRIP3,chr16,29992321,1,0,0,1,0,0,1,0,0,,,
1467,HIST1H1B,chr6,27866849,0,0,0,0,0,0,0,1,0,,,
1468,HIST1H1C,chr6,26055787,0,0,0,0,0,0,0,0,0,,,
1469,HIST1H1E,chr6,26156354,0,0,0,0,0,0,0,0,0,,,
1470,HLA-A,chr6,29941260,0,0,0,0,0,0,0,0,0,,,
1471,HLCS,chr21,36750888,1,0,0,1,0,0,1,0,0,,,
1472,HLTF,chr3,149030127,1,0,0,1,0,0,1,0,0,,,
1473,HMBOX1,chr8,28890394,1,0,0,1,0,0,1,0,0,,,
1474,HMBS,chr11,119084866,0,0,0,0,0,0,0,0,0,,,
1475,HMG20A,chr15,77420412,0,0,0,0,0,0,0,0,0,,,
1476,HMGA1,chr6,34236873,1,0,0,0,0,0,0,0,0,,,
1477,HMGB1,chr13,30456704,1,0,0,1,0,0,1,0,0,,,
1478,HMGB2,chr4,173331695,1,0,0,0,0,0,0,0,0,,,
1479,HMGCS1,chr5,43289395,1,0,0,1,0,0,1,0,0,,,
1480,HMGN1,chr21,39342315,1,0,0,1,0,0,1,0,0,,,
1481,HMGN3,chr6,79201245,1,0,0,0,0,0,0,0,0,,,
1482,HMGN4,chr6,26538405,1,0,0,1,0,0,1,0,0,,,
1483,HMGXB4,chr22,35257452,1,0,0,0,0,0,0,0,0,,,
1484,HNF1A,chr12,120978543,0,0,0,0,0,0,0,0,0,,,
1485,HNF1B,chr17,37686432,0,1,0,0,1,0,0,1,0,,,
1486,HNRNPA0,chr5,137745651,1,0,0,0,0,0,0,0,0,,,
1487,HNRNPA1,chr12,54280193,0,0,0,0,0,0,0,0,0,,,
1488,HNRNPA2B1,chr7,26173057,0,0,0,0,0,0,0,0,0,,,
1489,HNRNPA3,chr2,177212563,1,0,0,1,0,0,1,0,0,,,
1490,HNRNPAB,chr5,178204507,1,0,0,1,0,0,1,0,0,,,
1491,HNRNPC,chr14,21209136,1,0,0,1,0,0,1,0,0,,,
1492,HNRNPD,chr4,82352498,1,0,0,1,0,0,1,0,0,,,
1493,HNRNPF,chr10,43385617,0,0,0,0,0,0,0,0,0,,,
1494,HNRNPH1,chr5,179614178,1,0,0,0,0,0,0,0,0,,,
1495,HNRNPH2,chrX,101408295,0,0,0,0,0,0,0,0,0,,,
1496,HNRNPH3,chr10,68331174,0,0,0,0,0,0,0,0,0,,,
1497,HNRNPK,chr9,83968083,0,0,0,0,0,0,0,0,0,,,
1498,HNRNPL,chr19,38836388,1,0,0,1,0,0,1,0,0,,,
1499,HNRNPM,chr19,8444767,0,0,0,0,0,0,0,0,0,,,
1500,HNRNPU,chr1,244840638,1,0,0,0,0,0,0,0,0,,,
1501,HNRNPUL1,chr19,41262496,1,0,0,1,0,0,1,0,0,,,
1502,HNRNPUL2,chr11,62712630,1,0,0,1,0,0,1,0,0,,,
1503,HOMER3,chr19,18929201,0,0,0,0,0,0,0,1,0,,,
1504,HOOK1,chr1,59814786,0,0,0,0,0,0,0,0,0,,,
1505,HOOK2,chr19,12763003,1,0,0,0,0,0,0,0,0,,,
1506,HOOK3,chr8,42896932,1,0,0,1,0,0,1,0,0,,,
1507,HOPX,chr4,56647988,1,0,0,0,0,0,0,0,0,,,
1508,HOXD8,chr2,176129694,0,0,1,0,0,1,0,0,0,,,
1509,HOXD9,chr2,176122720,1,0,0,0,0,0,0,0,0,,,
1510,HP1BP3,chr1,20742661,1,0,0,1,0,0,1,0,0,,,
1511,HPS4,chr22,26443423,1,0,0,1,0,0,1,0,0,,,
1512,HPS5,chr11,18278668,1,0,0,1,0,0,1,0,0,,,
1513,HPS6,chr10,102065390,0,0,0,0,0,0,0,0,0,,,
1514,HS1BP3,chr2,20560448,1,0,0,1,0,0,1,0,0,,,
1515,HSD11B2,chr16,67430652,0,0,0,0,0,0,0,0,0,,,
1516,HSD17B4,chr5,119452443,1,0,1,1,0,1,1,0,1,,,
1517,HSF1,chr8,144291591,1,0,0,1,0,0,1,0,0,,,
1518,HSP90AA1,chr14,102080738,1,0,0,1,0,0,1,1,0,,,
1519,HSP90AB1,chr6,44246166,1,0,0,0,0,0,0,0,0,,,
1520,HSP90B1,chr12,103930107,1,0,0,1,0,0,1,0,0,,,
1521,HSPA12A,chr10,116671192,0,0,1,0,0,1,0,0,1,,,
1522,HSPA12B,chr20,3732667,0,0,1,0,0,1,0,0,1,,,
1523,HSPA1A,chr6,31815464,0,0,0,0,0,0,0,0,0,,,
1524,HSPA4,chr5,133051962,1,0,0,1,0,0,1,0,0,,,
1525,HSPA4L,chr4,127781821,1,0,0,1,0,0,1,0,0,,,
1526,HSPA5,chr9,125234853,0,0,0,0,0,0,0,0,0,,,
1527,HSPA8,chr11,123057489,0,0,0,0,0,0,0,0,0,,,
1528,HSPA9,chr5,138553756,1,0,0,1,0,0,1,0,0,,,
1529,HSPB1,chr7,76302544,1,0,0,1,0,0,1,0,0,,,
1530,HSPB6,chr19,35754569,0,0,0,0,0,0,0,0,0,,,
1531,HSPBP1,chr19,55262231,1,0,0,1,0,0,1,0,0,,,
1532,HSPD1,chr2,197486581,1,0,0,1,1,0,1,1,0,,,
1533,HSPE1,chr2,197499994,1,0,0,1,0,0,1,0,0,,,
1534,HSPH1,chr13,31134974,0,0,0,0,0,0,0,0,0,,,
1535,HTATSF1,chrX,136497079,0,0,0,0,0,0,0,0,0,,,
1536,HTT,chr4,3041422,1,0,0,1,0,0,1,0,0,,,
1537,HUWE1,chrX,53532096,1,0,0,1,0,0,1,0,0,,,
1538,HVCN1,chr12,110627841,0,0,0,0,0,0,0,0,0,,,
1539,HYOU1,chr11,119044189,0,0,0,0,0,0,0,0,0,,,
1540,IAH1,chr2,9473658,1,0,0,1,0,0,1,0,0,,,
1541,IARS,chr9,92210207,1,0,0,1,0,0,1,0,0,,,
1542,IBTK,chr6,82169983,1,0,0,1,0,0,1,0,0,,,
1543,ICAM1,chr19,10270835,0,0,1,0,0,1,0,0,1,,,
1544,IDH1,chr2,208236227,1,0,0,1,0,0,1,0,0,,,
1545,IDH2,chr15,90083045,1,0,0,1,0,0,1,0,0,,,
1546,IDH3G,chrX,153785766,0,0,0,0,0,0,0,0,0,,,
1547,IFIT5,chr10,89414586,0,0,0,0,0,0,0,0,0,,,
1548,IFNGR1,chr6,137197484,0,0,0,0,0,0,0,0,0,,,
1549,IFT122,chr3,129440036,0,0,0,0,0,0,0,0,0,,,
1550,IFT140,chr16,1510427,1,0,0,0,0,0,0,0,0,,,
1551,IFT43,chr14,75902136,0,0,0,0,0,0,0,0,0,,,
1552,IFT52,chr20,43590931,0,0,0,0,0,0,0,0,0,,,
1553,IFT88,chr13,20567069,1,0,0,1,0,0,1,0,0,,,
1554,IGF1R,chr15,98648539,0,0,0,0,0,0,0,0,0,,,
1555,IGF2BP1,chr17,48997412,0,0,0,0,0,0,0,0,0,,,
1556,IGF2BP2,chr3,185643739,0,0,0,0,0,0,0,0,0,,,
1557,IGF2BP3,chr7,23310209,0,1,0,0,1,0,0,1,0,,,
1558,IGF2R,chr6,159969099,0,0,0,0,0,0,0,0,0,,,
1559,IGFBP1,chr7,45888357,0,0,0,0,0,0,0,0,0,,,
1560,IGFBP2,chr2,216632828,0,0,0,0,0,0,0,0,0,,,
1561,IGFBP3,chr7,45912245,1,0,1,1,0,1,1,0,1,,,
1562,IGFBP5,chr2,216672105,0,1,0,0,0,0,0,0,0,,,
1563,IGFBP7,chr4,57030773,0,0,0,0,0,0,0,0,0,,,
1564,IGSF3,chr1,116574399,0,0,0,0,0,0,0,0,0,,,
1565,IK,chr5,140647058,0,0,0,0,0,0,0,0,0,,,
1566,IKBKB,chr8,42271302,1,0,0,1,0,0,1,0,0,,,
1567,IKBKG,chrX,154541199,0,0,0,0,0,0,0,0,0,,,
1568,IKZF1,chr7,50304068,0,0,0,0,0,0,0,0,0,,,
1569,IL1RAP,chr3,190514051,0,0,0,0,0,0,0,0,0,,,
1570,IL6ST,chr5,55935095,1,0,0,0,0,0,0,0,0,,,
1571,ILF2,chr1,153661788,0,0,0,0,0,0,0,0,0,,,
1572,ILF3,chr19,10654261,1,0,0,1,0,0,1,0,0,,,
1573,ILK,chr11,6603708,1,0,0,0,0,0,0,0,0,,,
1574,ILKAP,chr2,238170401,1,0,0,1,0,0,1,0,0,,,
1575,IMMT,chr2,86143932,0,0,0,0,0,0,0,0,0,,,
1576,IMPA1,chr8,81657961,1,0,0,1,0,0,1,0,0,,,
1577,IMPA2,chr18,11981025,0,1,0,0,0,0,0,0,0,,,
1578,IMPAD1,chr8,56957933,1,0,0,1,0,0,1,0,0,,,
1579,IMPDH1,chr7,128392277,1,0,0,0,0,0,0,0,0,,,
1580,IMPDH2,chr3,49024325,0,1,0,0,1,0,0,1,0,,,
1581,INF2,chr14,104689606,1,0,0,1,0,0,1,0,0,,,
1582,ING1,chr13,110712736,1,0,0,1,0,0,1,0,0,,,
1583,ING4,chr12,6650280,0,0,0,0,0,0,0,0,0,,,
1584,ING5,chr2,241687085,0,0,0,0,0,0,0,0,0,,,
1585,INO80,chr15,40978880,1,0,0,0,0,0,0,0,0,,,
1586,INO80B,chr2,74455023,0,0,0,0,0,0,0,0,0,,,
1587,INO80C,chr18,35452230,0,0,0,0,0,0,0,0,0,,,
1588,INO80E,chr16,29995294,0,0,0,0,0,0,0,0,0,,,
1589,INPP4A,chr2,98444854,0,0,0,0,0,0,0,0,0,,,
1590,INPP5D,chr2,233059967,0,0,0,0,0,0,0,0,0,,,
1591,INPP5F,chr10,119726042,1,0,0,1,0,0,1,0,0,,,
1592,INPPL1,chr11,72223701,1,0,0,1,0,0,1,1,0,,,
1593,INSR,chr19,7112255,1,0,0,1,0,0,1,0,0,,,
1594,INTS1,chr7,1470277,1,0,0,0,0,0,0,0,0,,,
1595,INTS10,chr8,19817140,0,0,0,0,0,0,0,0,0,,,
1596,INTS12,chr4,105682627,0,0,0,0,0,0,0,0,0,,,
1597,INTS3,chr1,153728067,1,0,0,1,0,0,1,0,0,,,
1598,INTS4,chr11,77878720,0,0,0,0,0,0,0,0,0,,,
1599,INTS5,chr11,62646848,0,0,0,0,0,0,0,0,0,,,
1600,INTS6,chr13,51354077,1,0,0,1,0,0,1,0,0,,,
1601,INTS9,chr8,28767661,0,0,0,0,0,0,0,0,0,,,
1602,INVS,chr9,100099256,1,0,0,0,0,0,0,0,0,,,
1603,IQCB1,chr3,121769763,1,0,0,0,0,0,0,0,0,,,
1604,IQGAP1,chr15,90388218,1,0,0,1,0,0,1,0,0,,,
1605,IQGAP2,chr5,76403249,1,0,1,1,0,1,1,0,1,,,
1606,IQSEC1,chr3,12897220,0,0,0,0,0,1,0,0,1,,,
1607,IQSEC2,chrX,53225828,0,0,0,0,0,0,0,0,0,,,
1608,IRAK3,chr12,66188879,0,0,0,0,0,0,0,0,0,,,
1609,IRF2,chr4,184387713,0,0,0,0,0,0,0,0,0,,,
1610,IRF2BP1,chr19,45883607,0,0,0,0,0,0,0,0,0,,,
1611,IRF2BP2,chr1,234604269,1,0,0,1,0,0,1,0,0,,,
1612,IRF2BPL,chr14,77024543,1,0,0,1,0,1,1,0,1,,,
1613,IRF3,chr19,49659569,0,0,0,0,0,0,0,0,0,,,
1614,IRF5,chr7,128937612,0,0,0,0,0,0,0,0,0,,,
1615,IRF6,chr1,209785623,0,1,0,0,0,0,0,0,0,,,
1616,IRF8,chr16,85898803,0,0,0,0,0,0,0,0,0,,,
1617,IRGQ,chr19,43584369,0,0,0,0,0,0,0,0,0,,,
1618,IRS1,chr2,226731317,1,1,1,1,0,1,1,0,1,,,
1619,IRS2,chr13,109752698,0,0,1,0,0,1,0,0,1,,,
1620,ISCA1,chr9,86264546,1,0,0,1,0,0,1,0,0,,,
1621,ISCA2,chr14,74493720,1,0,0,1,0,0,1,0,0,,,
1622,ISCU,chr12,108562582,1,0,0,1,0,0,1,0,0,,,
1623,ISOC2,chr19,55452985,0,0,0,0,0,0,0,0,0,,,
1624,IST1,chr16,71845996,1,0,0,1,0,0,1,0,0,,,
1625,ITCH,chr20,34363235,1,0,0,1,0,0,1,0,0,,,
1626,ITFG2,chr12,2812622,1,0,0,0,0,0,0,0,0,,,
1627,ITGA2,chr5,52989326,0,0,0,0,0,0,0,0,0,,,
1628,ITGA4,chr2,181457202,0,0,0,0,0,0,0,0,0,,,
1629,ITGA5,chr12,54395261,0,0,0,0,0,0,0,0,0,,,
1630,ITGA6,chr2,172427354,0,0,0,0,0,0,0,0,0,,,
1631,ITGAV,chr2,186590065,1,0,0,0,0,0,0,0,0,,,
1632,ITGB1,chr10,32900319,1,0,0,1,0,0,1,0,0,,,
1633,ITGB1BP1,chr2,9403475,0,0,0,0,0,0,0,0,0,,,
1634,ITGB4,chr17,75721328,1,1,0,1,0,0,1,0,0,,,
1635,ITPKB,chr1,226631690,0,0,0,0,0,0,0,0,0,,,
1636,ITPKC,chr19,40717103,1,0,0,1,0,0,1,0,0,,,
1637,ITPR1,chr3,4493345,1,0,0,1,0,0,1,0,0,,,
1638,ITPR2,chr12,26336515,1,0,0,1,0,0,1,0,0,,,
1639,ITPR3,chr6,33620365,1,0,1,1,0,1,1,0,1,,,
1640,ITSN1,chr21,33642400,1,0,0,1,0,0,1,0,0,,,
1641,ITSN2,chr2,24202864,1,0,0,1,0,0,1,0,0,,,
1642,IVNS1ABP,chr1,185296388,1,0,0,1,0,0,1,0,0,,,
1643,IWS1,chr2,127436207,0,0,0,0,0,0,0,1,0,,,
1644,JAK2,chr9,4984390,1,0,0,1,0,0,1,0,0,,,
1645,JAK3,chr19,17824780,0,0,0,0,0,0,0,0,0,,,
1646,JMJD1C,chr10,63167221,1,0,0,1,0,0,1,0,0,,,
1647,JMJD6,chr17,76712832,1,0,0,1,0,0,1,0,0,,,
1648,JMY,chr5,79236189,0,0,1,0,0,1,0,0,1,,,
1649,JUN,chr1,58780788,1,0,0,1,0,0,1,0,0,,,
1650,JUNB,chr19,12791496,0,0,0,0,0,0,0,0,0,,,
1651,JUND,chr19,18279760,1,0,0,1,0,0,1,0,0,,,
1652,JUP,chr17,41754604,0,0,0,0,0,0,0,0,0,,,
1653,KALRN,chr3,124080023,0,0,0,0,0,0,0,0,0,,,
1654,KANK1,chr9,470291,1,0,0,1,0,0,1,0,0,,,
1655,KANK2,chr19,11164267,0,0,1,0,0,1,0,0,1,,,
1656,KANK3,chr19,8322584,0,0,1,0,0,1,0,0,1,,,
1657,KANK4,chr1,62236979,0,0,0,0,0,0,0,0,0,,,
1658,KANSL1,chr17,46029916,0,0,1,0,0,0,0,0,0,,,
1659,KANSL2,chr12,48653401,0,0,0,0,0,0,0,0,0,,,
1660,KANSL3,chr2,96593170,0,0,0,0,0,0,0,0,0,,,
1661,KAT5,chr11,65711996,0,0,0,0,0,0,0,0,0,,,
1662,KAT6A,chr8,41929479,1,0,0,1,0,0,1,0,0,,,
1663,KAT7,chr17,49788555,1,1,0,0,0,0,0,0,0,,,
1664,KATNA1,chr6,149594873,1,0,0,1,0,0,1,0,0,,,
1665,KATNAL1,chr13,30202630,1,0,0,0,0,0,0,0,0,,,
1666,KAZN,chr1,13892792,1,0,0,0,0,0,0,0,0,,,
1667,KBTBD11,chr8,1973878,1,0,1,1,0,1,1,0,1,,,
1668,KCMF1,chr2,84971093,1,0,0,0,0,0,0,0,0,,,
1669,KCNAB2,chr1,5991466,0,0,0,0,0,0,0,0,0,,,
1670,KCNMA1,chr10,76869601,0,0,0,0,0,0,0,0,0,,,
1671,KCTD1,chr18,26454910,1,0,1,0,0,1,0,0,1,,,
1672,KCTD12,chr13,76880166,0,0,0,0,0,0,0,0,0,,,
1673,KCTD15,chr19,33795933,0,0,0,0,0,0,0,0,0,,,
1674,KCTD18,chr2,200488952,0,0,0,0,0,0,0,0,0,,,
1675,KCTD3,chr1,215567392,1,0,0,1,0,0,1,0,0,,,
1676,KCTD5,chr16,2682475,0,0,0,0,0,0,0,0,0,,,
1677,KCTD7,chr7,66628767,1,0,0,1,0,0,1,0,0,,,
1678,KDM1A,chr1,23019443,1,0,0,1,0,0,1,0,0,,,
1679,KDM1B,chr6,18155329,0,0,0,0,0,0,0,0,0,,,
1680,KDM2A,chr11,67119269,1,0,0,0,0,0,0,0,0,,,
1681,KDM2B,chr12,121429097,1,0,0,0,0,0,0,0,0,,,
1682,KDM3A,chr2,86440647,1,0,1,1,0,1,1,0,1,,,
1683,KDM3B,chr5,138352596,1,0,0,1,0,0,1,0,0,,,
1684,KDM4B,chr19,4969113,0,0,0,0,0,0,0,0,0,,,
1685,KDM5A,chr12,280129,0,0,0,0,0,0,0,0,0,,,
1686,KDM5C,chrX,53191321,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0
1687,KDM6A,chrX,44873177,1,0,0,1,0,0,1,0,0,,,
1688,KHDRBS1,chr1,32013829,1,0,0,1,0,0,1,0,0,,,
1689,KHK,chr2,27086747,1,0,0,1,0,0,1,0,0,,,
1690,KHNYN,chr14,24429286,1,0,0,1,0,0,1,0,0,,,
1691,KHSRP,chr19,6413348,1,0,0,1,0,0,1,0,0,,,
1692,KIAA0319L,chr1,35433490,1,0,0,1,0,0,1,0,0,,,
1693,KIAA0355,chr19,34254537,0,0,0,0,0,0,0,0,0,,,
1694,KIAA0753,chr17,6578148,0,0,0,0,0,0,0,0,0,,,
1695,KIAA0930,chr22,45190338,0,0,0,0,0,0,0,0,0,,,
1696,KIAA1143,chr3,44737661,1,1,0,1,1,0,1,1,0,,,
1697,KIAA1191,chr5,176346061,1,0,0,1,0,0,1,0,0,,,
1698,KIAA1210,chrX,119078635,0,0,0,0,0,0,0,0,0,,,
1699,KIAA1217,chr10,23694746,1,0,0,1,0,0,1,0,0,,,
1700,KIAA1328,chr18,36829106,1,0,0,1,0,0,1,0,0,,,
1701,KIAA1671,chr22,24952730,1,0,0,1,0,0,1,0,0,,,
1702,KIDINS220,chr2,8721081,0,0,0,0,0,0,0,0,0,,,
1703,KIF12,chr9,114086126,1,0,0,1,0,0,1,0,0,,,
1704,KIF13A,chr6,17759183,1,0,0,1,0,0,1,0,0,,,
1705,KIF13B,chr8,29067279,1,0,0,1,0,0,1,0,0,,,
1706,KIF16B,chr20,16272104,1,0,0,1,0,0,1,0,0,,,
1707,KIF1B,chr1,10210805,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0
1708,KIF1C,chr17,4997948,0,0,0,0,0,0,0,0,0,,,
1709,KIF21A,chr12,39293228,1,0,0,1,0,0,1,0,0,,,
1710,KIF26B,chr1,245154985,0,0,0,0,0,0,0,0,0,,,
1711,KIF2A,chr5,62306162,1,0,0,1,0,0,1,0,0,,,
1712,KIF3A,chr5,132692628,1,0,0,1,0,0,1,0,0,,,
1713,KIF5B,chr10,32009010,1,0,0,1,0,0,1,0,0,,,
1714,KIF7,chr15,89608789,0,0,0,0,0,0,0,0,0,,,
1715,KIFAP3,chr1,169921326,1,0,0,1,1,0,1,1,0,,,
1716,KIFC3,chr16,57758217,1,0,1,1,0,1,1,0,1,,,
1717,KIN,chr10,7750962,1,0,0,1,0,0,1,0,0,,,
1718,KLC1,chr14,103561896,1,0,0,0,0,0,0,0,0,,,
1719,KLC2,chr11,66257294,1,0,0,0,0,0,0,0,0,,,
1720,KLC3,chr19,45333434,0,0,0,0,0,0,0,0,0,,,
1721,KLC4,chr6,43040777,1,0,0,0,0,0,0,0,0,,,
1722,KLF16,chr19,1852399,1,0,0,0,0,0,0,0,0,,,
1723,KLF3,chr4,38664196,1,0,0,0,0,0,0,0,0,,,
1724,KLHDC4,chr16,87696485,1,0,0,1,0,0,1,0,0,,,
1725,KLHDC7A,chr1,18480982,0,0,0,0,0,0,0,0,0,,,
1726,KLHL22,chr22,20441519,1,0,0,1,0,0,1,0,0,,,
1727,KPNA1,chr3,122421949,1,0,0,1,0,0,1,0,0,,,
1728,KPNA3,chr13,49699307,1,0,0,1,0,0,1,0,0,,,
1729,KPNA4,chr3,160494995,1,0,0,1,0,0,1,0,0,,,
1730,KRBA1,chr7,149714781,1,0,1,1,0,1,1,0,1,,,
1731,KRI1,chr19,10553078,1,0,0,1,0,0,1,0,0,,,
1732,KRIT1,chr7,92198969,1,0,0,1,0,0,1,0,0,,,
1733,KRT19,chr17,41523617,1,1,0,1,1,0,1,1,0,,,
1734,KRT7,chr12,52232520,1,0,0,1,0,0,1,0,0,,,
1735,KTI12,chr1,52032103,1,0,0,0,0,0,0,0,0,,,
1736,KTN1,chr14,55559072,1,0,0,1,0,0,1,0,0,,,
1737,L3MBTL2,chr22,41205205,0,0,0,0,0,0,0,0,0,,,
1738,L3MBTL3,chr6,130013699,1,0,0,0,0,0,0,0,0,,,
1739,LAD1,chr1,201373244,1,0,1,0,0,1,0,0,1,,,
1740,LAMA4,chr6,112108760,0,0,0,0,0,0,0,0,0,,,
1741,LAMB1,chr7,107923799,1,0,0,1,0,0,1,0,0,,,
1742,LAMC1,chr1,183023460,0,0,0,0,0,0,0,0,0,,,
1743,LAMTOR1,chr11,72085895,1,0,0,1,0,0,0,0,0,,,
1744,LAMTOR2,chr1,156054752,1,0,0,0,0,0,0,0,0,,,
1745,LAP3,chr4,17577192,0,0,0,0,0,0,0,0,0,,,
1746,LARP1B,chr4,128061268,1,0,0,0,0,0,0,0,0,,,
1747,LARP4,chr12,50392383,1,0,0,1,0,0,1,0,0,,,
1748,LARP7,chr4,112636964,1,1,0,1,0,0,1,0,0,,,
1749,LAS1L,chrX,65512582,0,0,0,0,0,0,0,0,0,,,
1750,LASP1,chr17,38869859,1,0,0,0,0,0,0,0,0,,,
1751,LATS1,chr6,149658153,1,0,0,1,0,0,1,0,0,,,
1752,LBH,chr2,30231369,1,0,0,1,0,0,1,0,0,,,
1753,LBR,chr1,225401502,0,1,0,0,0,0,0,0,0,,,
1754,LDB1,chr10,102107560,1,0,0,1,0,0,1,0,0,,,
1755,LDHA,chr11,18394388,0,0,0,0,0,0,0,0,0,,,
